Date,Min,MinCorrect,Average,AverageCorrect,Max,MaxCorrect
18821002,5.2,0,7.1,0,,9
18821003,6.2,0,7.3,0,,9
18821004,6.8,0,7.7,0,,9
18821005,6.2,0,8.2,0,,9
18821006,7.7,0,10.7,0,,9
18821007,2.8,0,7.5,0,,9
18821008,-1.2,0,4.2,0,,9
18821009,3.6,0,5.1,0,,9
18821010,-1.5,0,4.5,0,,9
18821011,1.0,0,3.5,0,,9
18821012,-2.0,0,-0.5,0,,9
18821013,-3.2,0,0.8,0,,9
18821014,0.3,0,3.1,0,,9
18821015,-1.5,0,1.7,0,,9
18821016,-8.0,0,-3.6,0,,9
18821017,-6.1,0,-0.7,0,,9
18821018,1.1,0,2.8,0,,9
18821019,0.2,0,1.8,0,,9
18821020,-1.7,0,0.6,0,,9
18821021,-3.9,0,-2.7,0,,9
18821022,-6.3,0,-5.7,0,,9
18821023,-6.3,0,-5.8,0,,9
18821024,-5.6,0,-3.6,0,,9
18821025,-3.9,0,-1.1,0,,9
18821026,0.0,0,1.8,0,,9
18821027,1.0,0,4.4,0,,9
18821028,2.6,0,4.2,0,,9
18821029,1.4,0,2.7,0,,9
18821030,2.8,0,7.1,0,,9
18821031,3.6,0,6.5,0,,9
18821101,-0.4,0,2.5,0,,9
18821102,-1.6,0,0.0,0,,9
18821103,-4.0,0,-2.6,0,,9
18821104,-9.9,0,-6.9,0,,9
18821105,-14.1,0,-10.7,0,,9
18821106,-9.1,0,-6.6,0,,9
18821107,-6.1,0,-3.6,0,,9
18821108,-3.4,0,-1.9,0,,9
18821109,-4.6,0,-3.1,0,,9
18821110,-4.8,0,-4.1,0,,9
18821111,-5.5,0,-4.6,0,,9
18821112,-7.9,0,-5.6,0,,9
18821113,-11.8,0,-8.3,0,,9
18821114,-12.3,0,-9.7,0,,9
18821115,-14.1,0,-8.5,0,,9
18821116,-11.1,0,-6.5,0,,9
18821117,-12.1,0,-6.2,0,,9
18821118,-11.3,0,-8.5,0,,9
18821119,-10.9,0,-6.0,0,,9
18821120,-5.3,0,-4.2,0,,9
18821121,-5.5,0,-4.1,0,,9
18821122,-4.9,0,-3.8,0,,9
18821123,-5.5,0,-4.8,0,,9
18821124,-6.5,0,-4.7,0,,9
18821125,-6.9,0,-1.9,0,,9
18821126,0.6,0,1.8,0,,9
18821127,-1.2,0,0.0,0,,9
18821128,-5.1,0,-2.9,0,,9
18821129,-15.1,0,-11.5,0,,9
18821130,-19.2,0,-14.9,0,,9
18821201,-15.7,0,-14.1,0,,9
18821202,-20.9,0,-19.1,0,,9
18821203,-21.2,0,-18.6,0,,9
18821204,-23.4,0,-18.3,0,,9
18821205,-20.6,0,-12.6,0,,9
18821206,-13.3,0,-12.0,0,,9
18821207,-13.9,0,-7.1,0,,9
18821208,-5.1,0,-3.9,0,,9
18821209,-4.2,0,-1.8,0,,9
18821210,-1.0,0,0.7,0,,9
18821211,0.0,0,0.6,0,,9
18821212,-1.2,0,0.0,0,,9
18821213,-1.8,0,-0.3,0,,9
18821214,-10.4,0,-6.2,0,,9
18821215,-9.4,0,-8.2,0,,9
18821216,-7.3,0,-4.4,0,,9
18821217,-21.7,0,-14.4,0,,9
18821218,-25.0,0,-20.0,0,,9
18821219,-24.0,0,-21.1,0,,9
18821220,-25.6,0,-23.6,0,,9
18821221,-25.2,0,-21.2,0,,9
18821222,-21.5,0,-20.1,0,,9
18821223,-21.5,0,-17.5,0,,9
18821224,-14.3,0,-9.5,0,,9
18821225,-15.7,0,-11.3,0,,9
18821226,-10.4,0,-7.3,0,,9
18821227,-13.6,0,-7.7,0,,9
18821228,-10.7,0,-6.6,0,,9
18821229,-8.0,0,-5.4,0,,9
18821230,-23.0,0,-16.4,0,,9
18821231,-12.9,0,-11.2,0,,9
18830101,-21.7,0,-19.1,0,,9
18830102,-24.3,0,-18.8,0,,9
18830103,-14.4,0,-0.6,0,,9
18830104,-15.1,0,-7.8,0,,9
18830105,-22.5,0,-20.2,0,,9
18830106,-23.5,0,-21.2,0,,9
18830107,-25.5,0,-20.8,0,,9
18830108,-17.4,0,-13.0,0,,9
18830109,-18.3,0,-16.9,0,,9
18830110,-31.7,0,-26.9,0,,9
18830111,-35.9,0,-24.0,0,,9
18830112,-16.4,0,-12.6,0,,9
18830113,-15.9,0,-13.2,0,,9
18830114,-15.3,0,-13.1,0,,9
18830115,-23.1,0,-17.1,0,,9
18830116,-24.6,0,-17.6,0,,9
18830117,-22.1,0,-20.2,0,,9
18830118,-22.2,0,-11.6,0,,9
18830119,-11.3,0,-3.5,0,,9
18830120,-4.8,0,-1.5,0,,9
18830121,-3.4,0,-2.1,0,,9
18830122,-8.5,0,-6.7,0,,9
18830123,-21.3,0,-15.3,0,,9
18830124,-23.3,0,-15.8,0,,9
18830125,-13.6,0,-9.1,0,,9
18830126,-18.1,0,-14.8,0,,9
18830127,-13.5,0,-10.9,0,,9
18830128,-13.1,0,-11.8,0,,9
18830129,-15.6,0,-10.4,0,,9
18830130,-6.7,0,-0.1,0,,9
18830131,0.6,0,1.4,0,,9
18830201,-4.0,0,-1.4,0,,9
18830202,-8.2,0,-5.2,0,,9
18830203,-5.2,0,-1.8,0,,9
18830204,-1.3,0,0.8,0,,9
18830205,-6.4,0,-4.3,0,,9
18830206,-17.8,0,-14.2,0,,9
18830207,-20.7,0,-17.6,0,,9
18830208,-22.3,0,-19.5,0,,9
18830209,-24.1,0,-20.9,0,,9
18830210,-24.1,0,-18.0,0,,9
18830211,-19.7,0,-12.7,0,,9
18830212,-12.3,0,-9.8,0,,9
18830213,-12.8,0,-6.8,0,,9
18830214,-6.3,0,-4.4,0,,9
18830215,-10.5,0,-8.6,0,,9
18830216,-16.7,0,-14.9,0,,9
18830217,-19.3,0,-14.8,0,,9
18830218,-23.1,0,-10.4,0,,9
18830219,-8.3,0,-6.4,0,,9
18830220,-8.4,0,-5.9,0,,9
18830221,-15.0,0,-13.0,0,,9
18830222,-13.0,0,-4.1,0,,9
18830223,-3.8,0,-1.9,0,,9
18830224,-14.3,0,-8.9,0,,9
18830225,-5.6,0,-1.4,0,,9
18830226,-7.2,0,-5.7,0,,9
18830227,-18.8,0,-9.5,0,,9
18830228,-9.6,0,-6.4,0,,9
18830301,-13.3,0,-8.0,0,,9
18830302,-12.9,0,-10.0,0,,9
18830303,-10.3,0,-2.6,0,,9
18830304,-6.6,0,-2.1,0,,9
18830305,-7.4,0,-2.8,0,,9
18830306,-14.4,0,-11.5,0,,9
18830307,-17.5,0,-5.9,0,,9
18830308,-10.1,0,-7.6,0,,9
18830309,-12.7,0,-9.4,0,,9
18830310,-20.7,0,-13.3,0,,9
18830311,-10.3,0,-5.7,0,,9
18830312,-10.1,0,-8.1,0,,9
18830313,-13.1,0,-9.2,0,,9
18830314,-10.1,0,-7.5,0,,9
18830315,-11.4,0,-8.1,0,,9
18830316,-16.0,0,-7.9,0,,9
18830317,-8.5,0,-6.8,0,,9
18830318,-13.3,0,-10.1,0,,9
18830319,-15.5,0,-13.6,0,,9
18830320,-15.6,0,-11.7,0,,9
18830321,-20.7,0,-19.0,0,,9
18830322,-29.9,0,-20.1,0,,9
18830323,-18.8,0,-8.2,0,,9
18830324,-6.8,0,-4.6,0,,9
18830325,-6.7,0,-3.0,0,,9
18830326,-7.3,0,-3.8,0,,9
18830327,-7.0,0,-3.0,0,,9
18830328,-12.1,0,-5.9,0,,9
18830329,-16.1,0,-8.1,0,,9
18830330,-17.9,0,-11.6,0,,9
18830331,-20.8,0,-6.2,0,,9
18830401,-0.5,0,1.6,0,,9
18830402,-0.9,0,0.4,0,,9
18830403,-1.2,0,0.4,0,,9
18830404,-0.7,0,1.7,0,,9
18830405,0.5,0,1.9,0,,9
18830406,0.4,0,1.8,0,,9
18830407,-5.1,0,1.4,0,,9
18830408,-5.2,0,0.3,0,,9
18830409,-2.4,0,2.2,0,,9
18830410,1.0,0,2.1,0,,9
18830411,-3.4,0,-0.4,0,,9
18830412,-6.2,0,1.3,0,,9
18830413,0.2,0,2.4,0,,9
18830414,0.7,0,3.9,0,,9
18830415,-1.4,0,3.6,0,,9
18830416,0.6,0,2.8,0,,9
18830417,0.4,0,1.6,0,,9
18830418,0.0,0,1.9,0,,9
18830419,1.2,0,3.3,0,,9
18830420,1.4,0,5.5,0,,9
18830421,0.5,0,2.8,0,,9
18830422,-1.0,0,1.0,0,,9
18830423,-3.1,0,1.8,0,,9
18830424,-2.5,0,5.1,0,,9
18830425,-2.3,0,6.3,0,,9
18830426,-0.8,0,7.4,0,,9
18830427,-1.6,0,8.1,0,,9
18830428,3.3,0,8.6,0,,9
18830429,0.0,0,11.2,0,,9
18830430,2.6,0,4.4,0,,9
18830501,-1.4,0,1.9,0,,9
18830502,2.3,0,7.9,0,,9
18830503,2.3,0,4.0,0,,9
18830504,-0.1,0,5.1,0,,9
18830505,-1.2,0,2.9,0,,9
18830506,-2.4,0,5.8,0,,9
18830507,2.6,0,9.1,0,,9
18830508,8.3,0,11.4,0,,9
18830509,5.0,0,8.1,0,,9
18830510,6.8,0,14.6,0,,9
18830511,11.6,0,15.8,0,,9
18830512,7.7,0,11.9,0,,9
18830513,6.3,0,9.7,0,,9
18830514,4.7,0,9.2,0,,9
18830515,5.9,0,10.8,0,,9
18830516,8.0,0,12.8,0,,9
18830517,6.2,0,8.6,0,,9
18830518,5.0,0,8.4,0,,9
18830519,4.4,0,9.0,0,,9
18830520,5.3,0,7.8,0,,9
18830521,4.2,0,7.0,0,,9
18830522,4.0,0,7.4,0,,9
18830523,2.4,0,9.7,0,,9
18830524,6.8,0,11.4,0,,9
18830525,7.3,0,12.8,0,,9
18830526,8.1,0,14.8,0,,9
18830527,8.9,0,11.3,0,,9
18830528,9.5,0,13.1,0,,9
18830529,10.2,0,14.6,0,,9
18830530,10.3,0,15.7,0,,9
18830531,9.5,0,14.8,0,,9
18830601,7.9,0,14.5,0,,9
18830602,7.8,0,16.6,0,,9
18830603,9.1,0,18.0,0,,9
18830604,9.5,0,19.0,0,,9
18830605,13.2,0,18.2,0,,9
18830606,10.9,0,16.5,0,,9
18830607,12.0,0,13.8,0,,9
18830608,9.8,0,13.9,0,,9
18830609,10.8,0,15.6,0,,9
18830610,10.7,0,20.1,0,,9
18830611,14.8,0,23.4,0,,9
18830612,15.6,0,21.6,0,,9
18830613,14.7,0,20.1,0,,9
18830614,13.5,0,17.1,0,,9
18830615,12.1,0,19.4,0,,9
18830616,13.5,0,16.5,0,,9
18830617,11.1,0,21.8,0,,9
18830618,17.4,0,21.9,0,,9
18830619,15.0,0,21.0,0,,9
18830620,16.2,0,20.7,0,,9
18830621,15.7,0,16.4,0,,9
18830622,11.1,0,12.5,0,,9
18830623,9.7,0,12.1,0,,9
18830624,11.8,0,13.3,0,,9
18830625,9.1,0,13.9,0,,9
18830626,8.9,0,18.0,0,,9
18830627,9.6,0,18.5,0,,9
18830628,13.8,0,18.2,0,,9
18830629,14.0,0,18.7,0,,9
18830630,15.7,0,18.2,0,,9
18830701,15.2,0,19.8,0,,9
18830702,14.7,0,20.0,0,,9
18830703,15.1,0,16.6,0,,9
18830704,8.4,0,14.0,0,,9
18830705,7.7,0,12.5,0,,9
18830706,10.8,0,14.0,0,,9
18830707,9.1,0,15.1,0,,9
18830708,11.4,0,16.1,0,,9
18830709,11.5,0,14.5,0,,9
18830710,8.9,0,16.1,0,,9
18830711,10.9,0,17.6,0,,9
18830712,13.6,0,16.7,0,,9
18830713,13.6,0,17.9,0,,9
18830714,14.6,0,18.5,0,,9
18830715,13.4,0,18.3,0,,9
18830716,14.4,0,17.1,0,,9
18830717,13.8,0,16.2,0,,9
18830718,10.9,0,16.6,0,,9
18830719,12.4,0,14.0,0,,9
18830720,12.5,0,15.4,0,,9
18830721,11.8,0,14.4,0,,9
18830722,12.2,0,19.6,0,,9
18830723,17.4,0,20.2,0,,9
18830724,16.2,0,22.5,0,,9
18830725,15.8,0,24.1,0,,9
18830726,20.0,0,24.2,0,,9
18830727,18.5,0,21.7,0,,9
18830728,13.5,0,18.5,0,,9
18830729,14.6,0,21.9,0,,9
18830730,17.2,0,19.5,0,,9
18830731,14.6,0,15.7,0,,9
18830801,12.5,0,13.9,0,,9
18830802,8.5,0,12.7,0,,9
18830803,9.7,0,15.9,0,,9
18830804,9.7,0,11.7,0,,9
18830805,7.9,0,10.2,0,,9
18830806,6.6,0,13.2,0,,9
18830807,8.5,0,16.2,0,,9
18830808,9.9,0,16.4,0,,9
18830809,14.1,0,15.5,0,,9
18830810,11.3,0,15.0,0,,9
18830811,11.9,0,13.7,0,,9
18830812,11.6,0,14.9,0,,9
18830813,12.1,0,13.6,0,,9
18830814,11.7,0,14.9,0,,9
18830815,10.2,0,15.8,0,,9
18830816,13.1,0,15.6,0,,9
18830817,12.6,0,17.2,0,,9
18830818,13.8,0,16.4,0,,9
18830819,12.1,0,17.1,0,,9
18830820,12.9,0,16.4,0,,9
18830821,13.5,0,16.5,0,,9
18830822,11.9,0,17.7,0,,9
18830823,11.8,0,18.2,0,,9
18830824,12.7,0,16.6,0,,9
18830825,10.7,0,12.8,0,,9
18830826,11.3,0,12.4,0,,9
18830827,9.7,0,13.4,0,,9
18830828,9.7,0,12.8,0,,9
18830829,12.2,0,13.1,0,,9
18830830,9.8,0,11.9,0,,9
18830831,11.6,0,13.5,0,,9
18830901,11.7,0,15.1,0,18.4,0
18830902,13.2,0,15.9,0,20.1,0
18830903,11.9,0,14.6,0,18.0,0
18830904,12.6,0,15.9,0,19.3,0
18830905,10.7,0,16.2,0,21.9,0
18830906,11.0,0,16.0,0,20.4,0
18830907,13.2,0,14.9,0,17.6,0
18830908,10.9,0,13.9,0,15.8,0
18830909,13.3,0,19.3,0,26.1,0
18830910,13.6,0,19.8,0,27.1,0
18830911,13.7,0,18.6,0,24.4,0
18830912,11.5,0,16.8,0,23.0,0
18830913,9.4,0,15.1,0,20.2,0
18830914,9.5,0,14.8,0,20.1,0
18830915,10.4,0,14.5,0,19.8,0
18830916,9.9,0,14.7,0,19.4,0
18830917,10.6,0,15.5,0,21.2,0
18830918,10.6,0,16.8,0,21.5,0
18830919,9.7,0,11.5,0,16.9,0
18830920,5.4,0,7.6,0,12.8,0
18830921,4.5,0,6.9,0,10.5,0
18830922,2.7,0,4.0,0,6.4,0
18830923,2.8,0,5.7,0,9.2,0
18830924,1.6,0,4.0,0,7.9,0
18830925,-0.6,0,4.2,0,9.1,0
18830926,1.0,0,6.2,0,9.9,0
18830927,3.2,0,5.5,0,8.3,0
18830928,0.4,0,4.5,0,8.1,0
18830929,5.0,0,7.1,0,8.9,0
18830930,6.8,0,10.5,0,14.2,0
18831001,6.6,0,8.7,0,10.7,0
18831002,6.6,0,7.3,0,8.7,0
18831003,6.2,0,7.4,0,9.4,0
18831004,5.6,0,7.8,0,9.2,0
18831005,5.2,0,6.9,0,9.1,0
18831006,-1.2,0,1.7,0,6.6,0
18831007,-2.0,0,-0.3,0,1.2,0
18831008,-0.6,0,6.2,0,8.9,0
18831009,3.8,0,6.1,0,8.6,0
18831010,4.5,0,7.5,0,9.8,0
18831011,4.1,0,6.8,0,10.4,0
18831012,4.6,0,7.5,0,9.8,0
18831013,3.4,0,4.7,0,7.8,0
18831014,-1.4,0,2.8,0,6.7,0
18831015,1.0,0,4.5,0,8.6,0
18831016,-0.5,0,4.1,0,6.4,0
18831017,3.4,0,6.6,0,10.2,0
18831018,3.0,0,6.1,0,7.5,0
18831019,5.8,0,7.5,0,9.6,0
18831020,4.4,0,5.5,0,,9
18831021,3.8,0,5.0,0,6.1,0
18831022,3.1,0,4.6,0,7.4,0
18831023,1.6,0,3.8,0,7.1,0
18831024,0.0,0,3.1,0,6.1,0
18831025,1.0,0,2.1,0,3.5,0
18831026,1.4,0,6.2,0,8.4,0
18831027,4.2,0,5.4,0,7.2,0
18831028,4.1,0,6.6,0,8.7,0
18831029,0.4,0,2.9,0,5.7,0
18831030,-1.8,0,4.1,0,6.8,0
18831031,4.4,0,5.6,0,6.8,0
18831101,4.5,0,6.2,0,7.1,0
18831102,3.0,0,5.0,0,6.9,0
18831103,0.7,0,3.3,0,5.0,0
18831104,3.1,0,4.6,0,5.2,0
18831105,2.6,0,4.0,0,5.1,0
18831106,2.2,0,3.6,0,4.8,0
18831107,2.3,0,3.6,0,4.3,0
18831108,3.3,0,4.3,0,6.2,0
18831109,0.9,0,2.1,0,4.5,0
18831110,2.0,0,3.5,0,5.1,0
18831111,2.8,0,3.7,0,4.5,0
18831112,2.0,0,3.1,0,5.6,0
18831113,2.5,0,5.9,0,7.3,0
18831114,0.2,0,3.2,0,4.6,0
18831115,2.1,0,5.3,0,6.4,0
18831116,1.7,0,4.7,0,7.0,0
18831117,0.6,0,2.2,0,4.1,0
18831118,1.8,0,2.6,0,4.5,0
18831119,0.5,0,2.8,0,3.7,0
18831120,0.4,0,1.8,0,3.3,0
18831121,1.0,0,2.6,0,3.7,0
18831122,0.6,0,2.3,0,3.6,0
18831123,2.5,0,3.8,0,4.6,0
18831124,-0.3,0,0.3,0,4.3,0
18831125,-1.1,0,-0.8,0,0.8,0
18831126,-2.6,0,-1.6,0,-0.2,0
18831127,-3.5,0,-2.1,0,-0.5,0
18831128,-3.4,0,-1.5,0,-0.6,0
18831129,-1.4,0,0.2,0,1.1,0
18831130,0.4,0,2.4,0,3.6,0
18831201,-0.2,0,1.1,0,4.1,0
18831202,-6.4,0,-4.1,0,1.5,0
18831203,-8.6,0,-6.0,0,-4.4,0
18831204,-7.1,0,-5.7,0,-4.3,0
18831205,-7.2,0,-3.0,0,-1.9,0
18831206,-7.8,0,-7.2,0,-1.9,0
18831207,-12.9,0,-6.9,0,-5.4,0
18831208,-8.4,0,-7.3,0,-5.3,0
18831209,-7.4,0,-0.2,0,1.8,0
18831210,0.5,0,1.0,0,2.0,0
18831211,0.6,0,1.3,0,2.6,0
18831212,-4.0,0,-2.1,0,1.2,0
18831213,-7.5,0,-5.2,0,-0.9,0
18831214,-4.8,0,-1.4,0,0.1,0
18831215,-0.6,0,1.6,0,2.5,0
18831216,0.5,0,1.4,0,2.7,0
18831217,-1.6,0,0.1,0,1.7,0
18831218,-2.0,0,-1.3,0,0.1,0
18831219,-4.6,0,-2.9,0,-1.2,0
18831220,-5.7,0,-4.8,0,-3.4,0
18831221,-9.3,0,-7.5,0,-5.1,0
18831222,-8.2,0,-1.4,0,1.1,0
18831223,0.0,0,1.0,0,1.8,0
18831224,-1.7,0,-0.3,0,1.0,0
18831225,-3.2,0,-2.1,0,-0.9,0
18831226,-7.6,0,-4.7,0,-2.1,0
18831227,-3.7,0,0.1,0,1.5,0
18831228,-8.1,0,-4.2,0,1.0,0
18831229,-10.1,0,-5.1,0,-1.7,0
18831230,-3.3,0,0.9,0,1.5,0
18831231,0.3,0,1.2,0,1.9,0
18840101,1.1,0,1.8,0,2.1,0
18840102,-3.4,0,-0.1,0,2.3,0
18840103,-7.0,0,-3.8,0,-1.5,0
18840104,-12.4,0,-7.3,0,-1.3,0
18840105,-20.4,0,-15.5,0,-11.6,0
18840106,-14.1,0,-7.5,0,-3.2,0
18840107,-7.2,0,-3.3,0,0.3,0
18840108,-15.9,0,-11.8,0,-2.7,0
18840109,-16.7,0,-14.4,0,-11.2,0
18840110,-18.1,0,-12.2,0,-10.2,0
18840111,-13.7,0,-9.0,0,-6.2,0
18840112,-10.4,0,-6.9,0,-4.8,0
18840113,-14.7,0,-11.9,0,-9.1,0
18840114,-14.7,0,-12.0,0,-10.8,0
18840115,-19.3,0,-15.6,0,-12.4,0
18840116,-19.8,0,-11.9,0,-8.7,0
18840117,-15.3,0,-12.0,0,-9.1,0
18840118,-17.5,0,-15.0,0,-12.1,0
18840119,-18.1,0,-10.5,0,-6.7,0
18840120,-7.7,0,-1.8,0,0.6,0
18840121,-5.2,0,1.8,0,2.5,0
18840122,-15.3,0,-7.3,0,1.6,0
18840123,-3.3,0,0.7,0,2.3,0
18840124,-6.7,0,-3.4,0,-0.3,0
18840125,-13.6,0,-6.7,0,-2.8,0
18840126,-3.8,0,1.0,0,1.7,0
18840127,-3.7,0,-1.6,0,1.8,0
18840128,-2.7,0,-0.2,0,0.2,0
18840129,-3.9,0,-1.0,0,0.2,0
18840130,-4.6,0,-0.9,0,0.5,0
18840131,-5.3,0,-1.7,0,-0.9,0
18840201,-5.9,0,-3.9,0,-1.9,0
18840202,-6.8,0,-5.1,0,-4.6,0
18840203,-11.1,0,-8.3,0,-5.1,0
18840204,-11.3,0,-6.7,0,-4.0,0
18840205,-7.1,0,-4.5,0,-1.5,0
18840206,-6.6,0,-1.0,0,0.3,0
18840207,-5.7,0,0.4,0,1.3,0
18840208,-2.2,0,-0.6,0,1.7,0
18840209,-10.9,0,-6.9,0,-1.0,0
18840210,-8.4,0,-3.4,0,-1.0,0
18840211,-5.7,0,-1.4,0,1.2,0
18840212,-0.1,0,1.2,0,3.7,0
18840213,-0.5,0,0.9,0,1.6,0
18840214,-4.1,0,-2.2,0,1.0,0
18840215,-5.6,0,-3.9,0,-0.3,0
18840216,-4.6,0,-2.8,0,-2.0,0
18840217,-5.4,0,-3.8,0,-2.7,0
18840218,-7.9,0,-5.4,0,-2.3,0
18840219,-8.1,0,-5.9,0,-3.5,0
18840220,-6.9,0,-5.1,0,-3.4,0
18840221,-7.5,0,-6.2,0,-4.7,0
18840222,-20.2,0,-15.0,0,-6.2,0
18840223,-22.8,0,-17.1,0,-11.2,0
18840224,-21.7,0,-13.9,0,-9.6,0
18840225,-12.4,0,-10.7,0,-9.3,0
18840226,-16.6,0,-13.4,0,-11.1,0
18840227,-18.2,0,-13.7,0,-9.7,0
18840228,-23.7,0,-16.5,0,-9.6,0
18840229,-19.7,0,-11.7,0,-6.5,0
18840301,-16.4,0,-10.9,0,-6.7,0
18840302,-18.8,0,-13.3,0,-7.5,0
18840303,-16.9,0,-10.8,0,-7.8,0
18840304,-14.7,0,-11.6,0,-7.7,0
18840305,-18.1,0,-14.2,0,-10.0,0
18840306,-18.5,0,-9.7,0,-1.1,0
18840307,-13.7,0,-7.0,0,0.4,0
18840308,-14.3,0,-8.0,0,-3.9,0
18840309,-10.6,0,-6.3,0,-3.9,0
18840310,-18.1,0,-13.4,0,0.2,0
18840311,-19.6,0,-13.9,0,-7.9,0
18840312,-19.5,0,-11.1,0,-3.9,0
18840313,-12.3,0,-7.3,0,-4.0,0
18840314,-13.7,0,-9.3,0,-3.7,0
18840315,-15.8,0,-5.6,0,-0.2,0
18840316,-2.9,0,0.5,0,1.8,0
18840317,-0.6,0,0.4,0,2.8,0
18840318,-1.9,0,1.1,0,4.1,0
18840319,-5.8,0,-2.4,0,4.0,0
18840320,-6.3,0,-3.2,0,-0.6,0
18840321,-8.9,0,-3.5,0,-0.4,0
18840322,-5.1,0,-2.7,0,1.8,0
18840323,-2.3,0,1.4,0,2.9,0
18840324,0.0,0,1.6,0,2.5,0
18840325,-0.3,0,1.3,0,2.8,0
18840326,-1.4,0,0.3,0,1.8,0
18840327,-6.4,0,-2.6,0,1.3,0
18840328,-7.8,0,-2.2,0,2.7,0
18840329,-5.4,0,-1.4,0,1.9,0
18840330,-4.9,0,-1.6,0,2.0,0
18840331,-5.9,0,-2.1,0,0.9,0
18840401,-8.8,0,-2.7,0,1.3,0
18840402,-7.0,0,-2.0,0,1.7,0
18840403,-8.7,0,-1.2,0,3.7,0
18840404,-1.5,0,1.5,0,4.7,0
18840405,-2.0,0,0.2,0,2.7,0
18840406,-6.7,0,-2.0,0,1.2,0
18840407,-5.0,0,2.3,0,7.7,0
18840408,-3.8,0,2.4,0,10.0,0
18840409,-2.4,0,3.4,0,8.8,0
18840410,-2.4,0,2.6,0,8.2,0
18840411,-1.1,0,4.9,0,11.0,0
18840412,0.3,0,4.2,0,7.9,0
18840413,-1.4,0,1.6,0,4.8,0
18840414,-6.6,0,-3.8,0,0.5,0
18840415,-6.6,0,-4.2,0,-2.7,0
18840416,-6.9,0,-4.8,0,-2.4,0
18840417,-9.1,0,-6.4,0,-4.3,0
18840418,-12.0,0,-4.6,0,-0.5,0
18840419,-9.4,0,-1.9,0,2.9,0
18840420,-5.4,0,0.2,0,3.9,0
18840421,-3.3,0,-0.6,0,1.8,0
18840422,-4.7,0,-1.3,0,1.3,0
18840423,-4.3,0,-0.5,0,2.4,0
18840424,-6.0,0,0.7,0,6.7,0
18840425,-4.2,0,3.7,0,8.1,0
18840426,-0.4,0,6.2,0,10.4,0
18840427,-0.1,0,5.5,0,9.9,0
18840428,-0.7,0,7.3,0,11.9,0
18840429,2.7,0,5.4,0,7.7,0
18840430,2.6,0,4.1,0,6.2,0
18840501,0.4,0,1.4,0,3.2,0
18840502,-0.5,0,2.1,0,4.7,0
18840503,0.3,0,3.9,0,6.6,0
18840504,2.0,0,7.8,0,11.7,0
18840505,5.4,0,9.5,0,12.7,0
18840506,6.1,0,8.9,0,15.1,0
18840507,4.2,0,9.3,0,13.1,0
18840508,3.4,0,6.1,0,8.4,0
18840509,2.5,0,6.5,0,9.0,0
18840510,3.2,0,4.1,0,6.2,0
18840511,0.6,0,2.5,0,4.2,0
18840512,-0.2,0,3.6,0,7.8,0
18840513,-1.6,0,1.7,0,5.7,0
18840514,-0.1,0,1.3,0,2.4,0
18840515,-1.9,0,2.3,0,6.0,0
18840516,-0.2,0,4.4,0,6.4,0
18840517,3.9,0,5.9,0,8.6,0
18840518,1.5,0,8.1,0,11.5,0
18840519,7.2,0,12.0,0,17.0,0
18840520,4.0,0,8.4,0,11.7,0
18840521,4.7,0,8.5,0,11.5,0
18840522,2.9,0,5.1,0,8.2,0
18840523,0.1,0,7.6,0,12.0,0
18840524,6.2,0,7.9,0,11.0,0
18840525,5.6,0,8.7,0,11.8,0
18840526,5.8,0,9.8,0,12.9,0
18840527,2.7,0,9.5,0,13.1,0
18840528,2.5,0,10.3,0,13.7,0
18840529,3.3,0,9.2,0,13.4,0
18840530,3.4,0,11.8,0,15.8,0
18840531,6.7,0,12.5,0,16.4,0
18840601,7.7,0,12.4,0,16.1,0
18840602,8.5,0,12.8,0,15.8,0
18840603,6.7,0,13.9,0,17.2,0
18840604,9.8,0,16.3,0,20.5,0
18840605,10.5,0,12.7,0,16.2,0
18840606,9.3,0,13.7,0,18.4,0
18840607,10.6,0,13.5,0,16.2,0
18840608,10.7,0,14.9,0,19.5,0
18840609,10.5,0,16.6,0,19.9,0
18840610,10.6,0,14.0,0,18.9,0
18840611,6.3,0,10.2,0,12.5,0
18840612,5.0,0,15.1,0,20.7,0
18840613,8.7,0,11.9,0,16.3,0
18840614,9.7,0,14.6,0,21.3,0
18840615,7.4,0,11.9,0,17.2,0
18840616,8.5,0,14.2,0,18.0,0
18840617,8.5,0,13.2,0,16.5,0
18840618,12.1,0,17.3,0,22.7,0
18840619,13.7,0,20.2,0,25.2,0
18840620,13.9,0,20.9,0,25.5,0
18840621,16.2,0,20.1,0,25.1,0
18840622,14.0,0,17.8,0,24.5,0
18840623,14.2,0,19.1,0,22.0,0
18840624,15.6,0,21.9,0,25.8,0
18840625,14.9,0,19.6,0,22.6,0
18840626,13.5,0,17.8,0,22.0,0
18840627,12.1,0,15.1,0,18.4,0
18840628,10.3,0,15.8,0,19.2,0
18840629,10.8,0,19.6,0,23.0,0
18840630,12.4,0,21.1,0,25.3,0
18840701,12.7,0,21.6,0,25.9,0
18840702,14.1,0,22.0,0,26.1,0
18840703,17.6,0,21.7,0,24.7,0
18840704,17.2,0,21.1,0,23.9,0
18840705,14.1,0,19.2,0,23.3,0
18840706,11.1,0,13.1,0,16.3,0
18840707,10.1,0,15.2,0,20.4,0
18840708,10.8,0,14.6,0,17.3,0
18840709,8.4,0,12.7,0,16.3,0
18840710,9.0,0,11.8,0,17.0,0
18840711,9.8,0,16.3,0,18.8,0
